filename,Rice_or_chips,Diet,Cuisine_org,Cuisine,Dish_name,Home_or_restaurant,Ingredients,Healthiness_rating,Healthiness_rating_int,Likeness,Likeness_int,Benchmark_A
002773.jpg,Rice,non_vegetarian,bangladeshi,bangladeshi,chicken_wing_curry_with_rice,home,"chicken_wings,_garam_masala,cardamom,_cinnamon,black_pepper,bay_leaf,clove,turmeric,garlic,ginger,onion,vegetable_oil,salt,red_chilli,rice,",neutral,3.0,neutral,3.0,Train
002774.jpg,Rice,vegetarian,indian,indian,khichdi_with_curd_and_buttermilk,home,"rice,yellow_pigeon_peas,curd,milk,spices,tomato_salad",very_healthy,5.0,neutral,3.0,Train
002781.jpg,Chips,non_vegetarian,european,european,buffalo_wings_and_chips,restaurant,"chicken_wings,baking_powder,salt,garlic_powder,butter,red_buffalo_hot_sauce,sugar,potato_chips",very_unhealthy,1.0,dislike,2.0,Test
002782.jpg,Rice,vegetarian,indian,indian,lentils_&_rice,home,"basmati_rice,lentils,oil,ginger,garlic,onion,corriander_powder,red_chilli_powder,salt,tumeric_powder,tomatoes,green_chillis",healthy,4.0,like,4.0,Train
002783.jpg,Chips,non_vegetarian,british,british,beef_burger,restaurant,"beef,cheese,onion,tomato",neutral,3.0,like,4.0,Train
002787.jpg,Rice,vegetarian,indian,indian,poha,home,"poha,onion,peanuts,olive_oil",healthy,4.0,neutral,3.0,Train
002792.jpg,Chips,non_vegetarian,fusion,fusion,"peri-peri,chicken_wrap",restaurant,"tortilla,chicken,lettuce,tomato,mayonnaise,peri-peri",unhealthy,2.0,like,4.0,Test
002797.jpg,Rice,vegan,china,chinese,rice,home,"rice,water",very_healthy,5.0,like,4.0,Train
002804.jpg,Rice,non_vegetarian,british,british,red_miso_pork_belly,restaurant,"sticky_rice,sweet_soy_sauce,roasted_chinese_leaf,papaya_salad",very_healthy,5.0,neutral,3.0,Train
002826.jpg,Rice,vegan,indian,indian,vegetable_bisi_bele_bath,home,"toor_dhal,rice,chillies,olive_oil,spices,cabbage,potato,lady_finger",very_healthy,5.0,strongly_like,5.0,Train
002835.jpg,Chips,non_vegetarian,british,british,ham_egg_and_chips,restaurant,"ham,egg,potato,salt,oil",healthy,4.0,neutral,3.0,Train
002837.jpg,Rice,non_vegetarian,chinese,chinese,chinese_chicken_with_egg_fried_rice,mehak,"chicken_fillet_cubes,noodles,basmati_rice,garlic,ginger,tomato,green_chilli,black_pepper,green_pepper,carrots,garden_peas,turmeric,vegetable_oil,clove,cinnamon,brown_sugar,plums,coriander,flour,cornstartch,baking_powder",neutral,3.0,like,4.0,Train
002838.jpg,Chips,non_vegetarian,korean,korean,korean_burger_and_saucy_fries,restaurant,"brioche_bun,chicken_fillet,hoisin_bbq_sauce,lettuce,chilli_crisp,coleslaw",very_unhealthy,1.0,like,4.0,Train
002839.jpg,Rice,vegan,portuguese,portuguese,red_rice,home,"kolhapuri_red_chilli_powder,oil,mustard,garlic,turmeric,salt,rice",neutral,3.0,strongly_like,5.0,Train
002842.jpg,Rice,vegetarian,indian_mix_match,indian_mix_match,egg_fried_rice_and_croissant,home,"rice,tumeric_powder,salt,cumin_seeds,vegetables,egg,vegetable_oil,croissant,mix_spices",healthy,4.0,strongly_like,5.0,Train
002843.jpg,Rice,non_vegetarian,persian,persian,baghali_polo_ba_goosht,home,"beans,rice,meat",healthy,4.0,dislike,2.0,Train
002845.jpg,Rice,non_vegetarian,japanese,japanese,breaded_chicken_with_katsu_curry_sauce_rice_&_salad,the_curve,"chicken,curry,rice,greens,bell_pepper",healthy,4.0,strongly_like,5.0,Train
002848.jpg,Rice,vegan,british,british,tomato_onion_rice,resraurant,"red_chilli_powder,oil,mustard,garlic,salt,rice,tomato",neutral,3.0,like,4.0,Test
002856.jpg,Chips,non_vegetarian,american,american,cheeseburger_and_fries,fried_&_grilled,"bun,beef_patty,american_cheese,lettuce,mayonnaise,potato,vegetable_oil,salt,pepper,",unhealthy,2.0,like,4.0,Train
002858.jpg,Rice,vegetarian,indian,indian,chickpea_curry_with_rice,home,"chickpea,onion,garlic,tomato,olive_oil,cumin_seeds,rice",healthy,4.0,neutral,3.0,Train
002859.jpg,Rice,non_vegetarian,bangladeshi,bangladeshi,fish_curry_with_matta_rice,home,"rohu_fish,onion,ginger,garlic,tomato,vegetable_oil,mustard_seeds,curry_powder,cinnamon,bay_leaf,turmeric,cumin,green_chilli,red_chilli,coriander,salt,matta_rice,",neutral,3.0,like,4.0,Train
002861.jpg,Chips,non_vegetarian,fast_food,fast_food,bbq_bacon_burger,restaurant,"beef_patty,smokey_bbq_relish,gherkins,turkey_bacon,mature_cheddar_cheese,red_onions,tomatoes,potato_fries,leafy_greens",healthy,4.0,neutral,3.0,Train
002865.jpg,Rice,non_vegetarian,indian,indian,cajun_spiced_salmon_and_vegetable_rice,home,"salmon,spices,rice,peas,carrot,green_beans",very_healthy,5.0,strongly_like,5.0,Train
002866.jpg,Chips,non_vegetarian,portuguese,portuguese,chicken_pitta_bread_and_chips,restaurant,"pitta_bread,chicken_thigh,garlic,fries,onion,halloumi,lettuce,mayonnaise",neutral,3.0,strongly_like,5.0,Train
002867.jpg,Rice,non_vegetarian,indian,indian,butter_chicken_and_rice,home,"chicken,rice,salt,water,unsalted_butter,onion,red_chilli_powder,ground_black_pepper,turmeric_powder,garam_masala,ground_cumin,cayenne_pepper,ginger,cloves_garlic,cinnamon_stick,tomato_sauce,cream,cilantro",healthy,4.0,strongly_like,5.0,Train
002874.jpg,Rice,non_vegetarian,taiwan/chinese,taiwan_chinese,meat_eggroll_noodles,home,"noodles,lemon,garlic_butter,rice,eggrolls",neutral,3.0,like,4.0,Train
002875.jpg,Chips,non_vegetarian,american,american,beef_burger_and_cheesy_fries,restaurant,"waffle_fries,cheese,brioche_bun,beef_patty,gherkin,onion,lettuce,burger_sauce",very_unhealthy,1.0,like,4.0,Test
002876.jpg,Rice,vegetarian,italian,italian,risotto,home_(hellofresh),"shallot,garlic,broccoli,rice,tomato,cheese,balsamic_glaze,mushroom",very_healthy,5.0,strongly_like,5.0,Test
002883.jpg,Rice,vegetarian,indian,indian,indian_thali,restaurant,"whole_wheat,rice,capsicum,oil,onion,tomato,spinach,salt,lentils,curd,green_chilli",neutral,3.0,like,4.0,Train
002884.jpg,Rice,vegan,indian,indian,rice_with_tamarind_curry,home,"rice,tamarind,onion,tomato,indian_spices,garlic",very_healthy,5.0,strongly_like,5.0,Train
002887.jpg,Rice,non_vegetarian,indian,indian,chicken_biryani,home,"chicken,rice,curd,salt,turmeric_powder,chilli_powder,ginger_paste,garlic_paste,onion,cumin_powder,coriander_powder,oil",neutral,3.0,strongly_like,5.0,Train
002890.jpg,Rice,vegetarian,chinese,chinese,egg_fried_rice,home,"basmati_rice,carrot,bean,onion,egg,capsicum,powdered_pepper,soy_sauce,chili_flakes,sunflower_oil,salt",neutral,3.0,strongly_like,5.0,Train
002891.jpg,Rice,vegetarian,indian,indian,vegetable_pulav,home,"mixed_vegetables,whole_spices,rice,onions,tomatoes,biryani_masala,yogurt,lemon_juice,salt,chillies,ghee,ginger_garlic_paste,mint_leaves,corriander_leaves",very_healthy,5.0,strongly_like,5.0,Train
002893.jpg,Rice,vegetarian,indo-chinese,indo_chinese,mushroom_chilli_with__rice,home,"ingredients:
for_the_mushroom_chilli:
250_grams_button_mushrooms,cleaned_and_sliced
1_small_onion,finely_chopped
1_bell_pepper_(capsicum),thinly_sliced
2-3_green_chilies,finely_chopped_(adjust_to_your_spice_preference)
2_cloves_garlic,minced
1-inch_piece_of_ginger,minced
2_tablespoons_soy_sauce
1_tablespoon_tomato_ketchup
1/2_teaspoon_red_chili_sauce_(adjust_to_your_spice_preference)
1/2_teaspoon_vinegar
1/2_teaspoon_sugar
1/2_teaspoon_cornstarch_(cornflour)_mixed_with_2_tablespoons_of_water_(for_thickening)
salt,to_taste
2-3_tablespoons_vegetable_oil
chopped_spring_onions_for_garnish_(optional)
for_the_rice:
1_cup_long-grain_basmati_rice
2_cups_water
salt,to_taste",healthy,4.0,like,4.0,Train
002895.jpg,Rice,non_vegetarian,caribbean,caribbean,sticky_chicken_with_rice,home,"chicken,rice,soy_sauce,honey,garlic,ginger,sesame_oil,onions,sesame_seeds,red_onion",neutral,3.0,strongly_like,5.0,Test
002898.jpg,Rice,vegetarian,indian,indian,chole_rice,home,"rice,ghee,chole,tomato,onion,spices",very_healthy,5.0,like,4.0,Test
002899.jpg,Rice,non_vegetarian,indian,indian,chicken_curry,biryani_house,"chicken,curry",neutral,3.0,strongly_like,5.0,Test
002902.jpg,Rice,non_vegetarian,arab,arab,vegtable_curry_with_rice_and_fish,home,"rice,fish,mixed_spices,courgette,carrot,okra",neutral,3.0,neutral,3.0,Train
002907.jpg,Rice,vegan,indian,indian,mix_vegs_&_rice,home,"green_vegs,garlic,ginger,olive_oil_&_spices",healthy,4.0,like,4.0,Train
002922.jpg,Rice,vegetarian,indian,indian,poha,home,"flattened_rice,cumin_seeds,salt,potato,onions,peanuts,turmeric_powder,red_chilli_powder,sunflower_oil",healthy,4.0,like,4.0,Test
002942.jpg,Rice,non_vegetarian,indian,indian,kebab_with_mixed_rice,home,"mutton_kebab:
ingredients:
1_pound_(450g)_mutton,boneless_and_minced
1_medium-sized_onion,finely_chopped
2_tablespoons_ginger-garlic_paste
1_green_chili,finely_chopped_(adjust_to_your_spice_preference)
1/2_teaspoon_red_chili_powder_(adjust_to_taste)
1/2_teaspoon_turmeric_powder
1_teaspoon_garam_masala
1_teaspoon_coriander_powder
salt_to_taste
2_tablespoons_cooking_oil
wooden_skewers,soaked_in_water_for_30_minutes
rice:
ingredients:
1_cup_basmati_rice
2_cups_water
1_teaspoon_cooking_oil
salt_to_taste",healthy,4.0,neutral,3.0,Train
002945.jpg,Rice,non_vegetarian,vietnamese,vietnamese,egg_fried_rice,home,"rice,carrots,eggs,peas,fat",neutral,3.0,like,4.0,Train
002951.jpg,Rice,non_vegetarian,chinese,chinese,chicken_and_rice,home,"chicken,oil_rice,chicken_spices",healthy,4.0,strongly_like,5.0,Test
002954.jpg,Rice,non_vegetarian,nigerian,nigerian,jollof_rice,home,"vegetable_oil,tomatoes,red_peppers,onions,tomato_paste,curry_powder,chicken_stock,unsalted_butter,rice,chicken_legs",healthy,4.0,strongly_like,5.0,Train
002959.jpg,Rice,vegetarian,indian,indian,flattened_rice_chivda,home,"flattened_rice,peanut,puffed_rice,curry_leaves,baby_chickpea,red_chilli_powder,turmeric,salt,sugar,oil",neutral,3.0,strongly_like,5.0,Train
002966.jpg,Chips,vegetarian,american,american,american_burger_and_fries,restaurant,"bread,potato,tomato,chilli,oil",unhealthy,2.0,like,4.0,Test
002968.jpg,Rice,non_vegetarian,south-indian,south_indian,rice_with_lamb_curry,home,"rice,lamb,onion,oil,garlic,ginger,tomatoes,yogurt,coriander_leaves,cinnamon,green_chillies",neutral,3.0,strongly_like,5.0,Train
002969.jpg,Chips,non_vegetarian,turkish,turkish,lamb_kebab,restaurant,"lamb,onion,garlic,breadcrumbs,cumin,oregano,paprika",unhealthy,2.0,like,4.0,Train
002970.jpg,Chips,non_vegetarian,italian,italian,chicken_lasagne_with_fries_and_coleslaw,the_curve,"chicken,lasagne_sheets,cheese,milk,greens,chips,cabbage",neutral,3.0,strongly_like,5.0,Test
002971.jpg,Rice,non_vegetarian,indian,indian,chicken_biryani,restaurant,"chicken,garlic,ginger,beans,carrot,onion,tomato,rice",healthy,4.0,strongly_like,5.0,Train
002973.jpg,Rice,vegetarian,indian,indian,masala_rice,home,"rice,warm_spices,salt,chillies",very_healthy,5.0,strongly_like,5.0,Train
002988.jpg,Rice,non_vegetarian,indian,indian,chicken_tikka_masala_and_rice,home,"basmati_rice,onion_shallots,ginger,garlic,chicken,yogurt,coriander,tomato_paste,curry_powder,cloves,fresh_double_cream,vegetable_oil,butter",healthy,4.0,strongly_like,5.0,Train
002989.jpg,Rice,vegetarian,indian,indian,rice_with_meat_and_potato_curry,home,"rice,potatoes,meat,curry_sauce",healthy,4.0,strongly_like,5.0,Test
003008.jpg,Rice,vegan,continental,continental,fried_rice_with_vegetables,home,"rice:onions,lettuce,brocolli,potatoes,kale,olive_oil,salt,pepper",healthy,4.0,like,4.0,Test
003013.jpg,Rice,non_vegetarian,japan,japanese,chicken_katsu_curry_with_rice,home,"chicken_breast,milk,plain_flour,egg,panko_breadcrumbs,soy_sauce,sunflower_oil,butter,carrot,garlic,curry_powder,honey,ketchup,red_miso_paste,chicken_stock_cube,rice,water",unhealthy,2.0,like,4.0,Train
003029.jpg,Rice,vegan,korean,korean,black_curry_rice,home,"black_curry,rice",healthy,4.0,like,4.0,Train
003034.jpg,Chips,non_vegetarian,american,american,chicken_burger_with_fries,restaurant,"chicken,bread,lettuce,tomato,mayonise,cheese,spices,potato,oil,cheese,salt",unhealthy,2.0,neutral,3.0,Train
003035.jpg,Rice,non_vegetarian,indian,indian,beef_biryani,home,"beef,rice,onion,tomato,indian_spices",neutral,3.0,strongly_like,5.0,Train
003037.jpg,Rice,vegan,indian,indian,rice_with_lentils,home,"rice,water,lentils,kale,salt,pepper",healthy,4.0,neutral,3.0,Test
003043.jpg,Rice,non_vegetarian,chinese,chinese,leftover_crispy_chinese_chicken,home,"vegetable_oil,eggs,cornstarch,flour,salt,pepper,garlic,chicken_breast_fillets,sesame_oil,chinese_rice_vinegar,honey,sweet_chilli_sauce,brown_sugar,soy_sauce,rice,scallions",healthy,4.0,strongly_like,5.0,Train
003048.jpg,Rice,non_vegetarian,chinese,chinese,rice_with_prawns,home,"prawns,rice,soy_sauce,olive_oil,onion,green_pepper,salt,coriander,nando's_hot_sauce",healthy,4.0,strongly_like,5.0,Train
003050.jpg,Rice,vegetarian,indian,indian,"rice,sweet_potato_and_spinach_curry",home,"rice,sweet_potatoes_chopped,spinach,onions,ginger_and_garlic_chopped,tomato_puree,butter,coconut_milk,salt,garam_masala,red_chilli_powder,lemon_juice",very_healthy,5.0,strongly_like,5.0,Train
003053.jpg,Rice,non_vegetarian,indian,indian,chicken_biryani,home,"chicken,rice,chilli_powder,turmeric_powder,ghee,meat_masala,tomato,onion,salt",healthy,4.0,like,4.0,Train
003061.jpg,Rice,non_vegetarian,indian,indian,lamb_biryani,tasty_treats_restaurant,"rice,lamb,garlic,onion,ginger,whole_spices,ground_spices,oil,salt",healthy,4.0,strongly_like,5.0,Train
003066.jpg,Rice,non_vegetarian,indian,indian,mutton_gravy_rice,home,"mutton,rice,sunflower_oil,whole_spices,chilli_powder,ginger,garlic,coriander,curd,egg",neutral,3.0,like,4.0,Train
003070.jpg,Rice,non_vegetarian,persian,persian,jooje_kabab,kish_restaurant,"chicken,rice,pepper,tomato",neutral,3.0,strongly_like,5.0,Test
003075.jpg,Rice,vegetarian,south_indian,south_indian,spinach_dal_with_rice,home,"rice,spinach,lentils,green_chilies,curry_leaves,garlic,tomato,ghee,turmeric,cumin_seeds,salt,oil",very_healthy,5.0,strongly_like,5.0,Test
003079.jpg,Rice,vegetarian,indian,indian,schezwan_fried_rice,home,"rice,schezwan_chutney,bell_peppers,onions,garlic",very_healthy,5.0,strongly_like,5.0,Train
003080.jpg,Rice,non_vegetarian,indian,indian,chiili_chicken_rice,home,"chicken,chilli.rice,chopped_garlic,olive_oil,black_pepper,ginger_garlic_paste",healthy,4.0,like,4.0,Train
003082.jpg,Chips,non_vegetarian,american,american,cheese_burger,bill's,"beef,buns,cheese,lettuce,french_fries,pickles",unhealthy,2.0,like,4.0,Test
003085.jpg,Chips,non_vegetarian,america,american,hambuger,home,"chicken,potato",unhealthy,2.0,neutral,3.0,Test
003087.jpg,Rice,vegetarian,indian,indian,vegetable_pulao,home,"vegetable_oil,mustard_seeds,cumin_seeds,basmati_rice,bay_leaves,cinnamon_sticks,cloves,cardamom_pods,peanuts,water,tomato,onion,ginger_and_garlic_paste,green_chilly,pepper,turmeric_powder,coriander_powder,garam_masala,salt",healthy,4.0,like,4.0,Test
003092.jpg,Rice,vegan,south_indian,south_indian,spicy_lentil_rice_with_okra_fry_and_carrot_salad,home,"rice,tamarind_pulp,pigeon_peas,turmeric_powder,salt,tomato,carrot,onion,french_beans,cashew_nut,mustard_seeds,bise_bele_bath_masala,lady’s_finger,cumin_powder,chilli_powder,oil,lemon_juice",healthy,4.0,strongly_like,5.0,Train
003094.jpg,Rice,vegetarian,indian,indian,zarda_(sweet_rice),tasty_treats_restaurant,"saffron,milk,sugar,cardamon,raisins,pistachios,almonds",very_healthy,5.0,like,4.0,Test
003096.jpg,Rice,non_vegetarian,chinese,chinese,mix_meats_fried_rice,home,"sticky_rice,egg,beef,prawns,carrot,spring_onion,soy_sauce,chilli_oil",healthy,4.0,strongly_like,5.0,Test
003098.jpg,Rice,vegetarian,indian,indian,vegetable_pilao_rice,home,"basmati_rice,potato,carrot,garden_peas,onions,garlic,ginger,tomato,green_chilli,red_chilli,black_pepper,turmeric,water,salt,vegetable_oil,cardamom,clove,cinnamon,coriander,bay_leaves",healthy,4.0,like,4.0,Train
003103.jpg,Rice,non_vegetarian,indian,indian,egg_rice,home,"rice,egg,spices",healthy,4.0,strongly_like,5.0,Train
003107.jpg,Rice,non_vegetarian,indian,indian,mutton_biryani,home,"lamb,whole_spices,rice,onions,tomatoes,biryani_masala,yogurt,lemon_juice,salt,chillies,ghee,ginger_garlic_paste,mint_leaves,corriander_leaves",healthy,4.0,strongly_like,5.0,Train
003110.jpg,Rice,vegetarian,indian,indian,pulav,home,"rice,onion,cumin_seeds,coriander_powder,bay_leaf,cinnamon,cloves,green_cardomom,green_peas,carrots,beans_and_oil",healthy,4.0,strongly_like,5.0,Test
003120.jpg,Rice,vegetarian,indian,indian,lemon_rice,home,"rice,lemon,onion,turmeric",very_healthy,5.0,like,4.0,Train
003125.jpg,Rice,vegetarian,chinese,chinese,schezwan_fried_rice,home,"rice,water,salt,carrot,capsicum,garlic,ginger,schezwan_sauce,courgette,tomatoes",healthy,4.0,strongly_like,5.0,Test
003126.jpg,Rice,vegan,korean,korean,steamed_rice,restaurant,"rice,sesame_seeds,salt",very_healthy,5.0,neutral,3.0,Test
003137.jpg,Rice,vegetarian,south_indian,south_indian,pulav,home,"rice,spices,hing,ginger_garlic_paste,salt,oil,vegitables",healthy,4.0,strongly_like,5.0,Train
003143.jpg,Rice,non_vegetarian,south_indian,south_indian,south_indian_non_veg_meal,anjappar_restaurant,"rice,chiicken,egg,lamb,garam_masala,turmeric,chillypowder,coriander_powder,salt,oil,pepper",neutral,3.0,strongly_like,5.0,Test
003146.jpg,Rice,vegetarian,indian,indian,lemon_rice,home,"lemon_juice,mustard_seed,urad_daal,chana_daal,turmeric_powder,salt,asofoetida_powder,green_chilli",healthy,4.0,like,4.0,Train
003151.jpg,Rice,non_vegetarian,indian,indian,meat_and_rice_pilaf,restaurant,"meat,spices,rice",unhealthy,2.0,like,4.0,Train
003153.jpg,Rice,non_vegetarian,indian,indian,meat_biryani_with_yogurt_sauces_and_chutney,restaurant,"meat,rice,yogurt_sauces,chutney",neutral,3.0,like,4.0,Test
003154.jpg,Rice,vegetarian,indian,indian,black_lentils_&_rice,home,"black_lentils,spices,oil,tomato,onions,rice",neutral,3.0,neutral,3.0,Train
003159.jpg,Chips,non_vegetarian,lebanese,lebanese,ribeye_steak,restaurant,"ribeye_steak_with_garlic_sauce,fries,mixed_salad_and_bread",unhealthy,2.0,strongly_like,5.0,Train
003160.jpg,Rice,vegetarian,indian,indian,curd_curry_with_rice,home,"curd,gram_flour,rice,spices",healthy,4.0,like,4.0,Train
003164.jpg,Rice,vegan,indian,indian,lentil_rice,home,"yellow_lentils,onion,vegetable_oil,cumin_seeds,tomato,garlic_paste,ginger_paste,white_rice,green_chillies",healthy,4.0,strongly_like,5.0,Train
003165.jpg,Rice,non_vegetarian,indian,indian,chicken_biryani,home,"chicken,basmati_rice,yogurt,red_chilli_powder,tumeric_powder,garam_masala,salt,ghee,fresh_mint_leaves,tomatoes,onions,whole_spices_(bay_leaves,cloves,cardamom,cinnamon_sticks)",neutral,3.0,strongly_like,5.0,Test
003170.jpg,Rice,vegetarian,chinese,chinese,veg_rice,restaurant,"green_peas,carrot,basmati_rice,vegetable_oil,chilli,salt",very_healthy,5.0,strongly_like,5.0,Test
003173.jpg,Chips,vegetarian,indian,indian,medu_vada,home,"black_lentils,pepper,green_chilli,onion,salt,sunflower_oil,asafoetida",very_unhealthy,1.0,strongly_like,5.0,Test
003177.jpg,Rice,vegetarian,indian,indian,"potatoes_with_spicy_tomato_gravy,with_tortilla_and_white_rice",home,"3-4_medium-sized_potatoes,peeled_and_diced
3-4_ripe_tomatoes,finely_chopped
1_onion,finely_chopped
2-3_cloves_of_garlic,minced
1-inch_piece_of_ginger,grated
2_green_chilies,slit_(adjust_to_your_spice_preference)
1/2_teaspoon_cumin_seeds
1/2_teaspoon_turmeric_powder
1_teaspoon_red_chilli_powder_(adjust_to_taste)
1_teaspoon_coriander_powder
1/2_teaspoon_garam_masala
salt_to_taste
2_tablespoons_cooking_oil
fresh_cilantro_leaves_for_garnish_
rice_ingredients:
1_cup_basmati_rice
2_cups_water
1_teaspoon_cooking_oil
salt_to_taste
tortilla:_8_tortilla",healthy,4.0,like,4.0,Test
003179.jpg,Rice,non_vegetarian,indo-chinese,indo_chinese,schezwan_chicken_fried_rice,home,"rice,chicken,onion,carrot,beans,soy_sauce,chilli_sauce,pepper,salt,garam_masala",healthy,4.0,strongly_like,5.0,Train
003181.jpg,Chips,non_vegetarian,american,american,beef_burger_and_chips,flames,"burgen_bun,onion,cheese,ketchup,lettuce,tomato,beef,salt,potato,vegetable_oil",neutral,3.0,strongly_like,5.0,Train
003187.jpg,Chips,non_vegetarian,american,american,"cheese_burger,2_wings_with_fries_and_drink",green_pepper,"regular_bun,beef,american_cheese,ketchup,chopped_tomatoes,chopped_onions,fries,chicken_wings,pepsi",unhealthy,2.0,neutral,3.0,Train
003188.jpg,Rice,vegetarian,indian,indian,bhel,home,"puffed_rice,tamarind_chutney,green_chilli_paste,onion,tomato,chickpea_flour_noodles,coriander_leaves,salt",neutral,3.0,strongly_like,5.0,Test
003196.jpg,Rice,vegetarian,indian,indian,pulao_rice,tasty_treats_restaurant,"rice,peas,chillies,warm_spices,onions",very_unhealthy,1.0,like,4.0,Train
003199.jpg,Rice,vegetarian,asian,asian,red_beans_&_rice,restaurant,"red_beans,rice,mayonaise,corn,lettuce,tomatoes,all_spice",neutral,3.0,strongly_dislike,1.0,Test
003204.jpg,Rice,non_vegetarian,malaysian,malaysian,fried_rice,restaurant,"rice,chicken,soy_sauce,spring_onion,cabbage,carrot,egg,shrimp_paste",neutral,3.0,neutral,3.0,Train
003216.jpg,Rice,vegetarian,indian,indian,poha,home,"flattened_rice,raisins,turmeric,salt,sugar,peanuts,onions,coriander,lemon",healthy,4.0,strongly_like,5.0,Train
003220.jpg,Chips,vegetarian,british,british,chicken_with_pancakes,restaurant,"pancakes,french_fries,chicken,red_cabbage",healthy,4.0,dislike,2.0,Train
003221.jpg,Rice,vegetarian,indian,indian,paneer_rice,home,"paneer,rice,oil,chilli_powder,paneer_masala,lemon_juice,oil",healthy,4.0,strongly_like,5.0,Train
003222.jpg,Rice,non_vegetarian,indian,indian,chicken_with_rice,home,"rice,curd,chicken_pieces,spices",neutral,3.0,strongly_like,5.0,Train
003223.jpg,Rice,non_vegetarian,south_asian,south_asian,chicken_pieces_and_rice,home,"rice,onion,vegetable_oil,salt,south_asian_spices",healthy,4.0,strongly_like,5.0,Train
003225.jpg,Rice,vegetarian,indian,indian,sweet_and_spicy_flattened_rice,home,"flattened_rice,oil,curry_leaves,mustard_seeds,onion,salt,turmeric_powder,lemon,namkeen_(indian_savory)",very_healthy,5.0,like,4.0,Train
003229.jpg,Rice,vegetarian,south_indian,south_indian,lemon_rice,home,"rice,onion,chilli,turmeric_powder,tomato,salt,indian_spices",healthy,4.0,like,4.0,Train
003231.jpg,Chips,non_vegetarian,american,american,chicken_burger_and_fries,mcdonalds,"burger_buns,chicken,cheese,mayonnaise,ketchup,potatoes",unhealthy,2.0,like,4.0,Train
003232.jpg,Rice,vegan,indian,indian,daal_rice,home,"yellow_lentils,onion,ginger,garlic,cumin_seeds,musturds,green_chillies,oil",healthy,4.0,neutral,3.0,Train
003234.jpg,Rice,vegetarian,indian,indian,rasam_rice,home,"garlic,curry_leaves,green_chilli,cumin,black_pepper,tamarind,tomatoes,coriander_leaves,vegetable_oil,mustard,asafoetida,turmeric,water,salt,white_rice",very_healthy,5.0,strongly_like,5.0,Test
003236.jpg,Chips,non_vegetarian,german/turkish,german_turkish,german_doner_kebab,gdk,"lettuce,tomato,onion,red_cabbage,bread,yoghurt,garlic,beef,chicken,fries,cheese_sauce",unhealthy,2.0,strongly_like,5.0,Train
003243.jpg,Rice,vegetarian,british,british,pan-fried_beef_with_rice,restaurant,"rice,corn,beef,red_cabbage",healthy,4.0,dislike,2.0,Train
003244.jpg,Rice,vegetarian,italian,italian,khichdi,home,"rice,split_yellow_mung_beans,salt,cumin_seeds,water,peas,asafoetida",healthy,4.0,neutral,3.0,Train
003246.jpg,Rice,vegetarian,indian,indian,zeera_rice,home,"1_cup_basmati_rice,2_cups_water,2_tablespoons_ghee,1_teaspoon_cumin_seeds_(zeera),2-3_green_cardamom_pods,2-3_cloves,1_small_cinnamon_stick,1_bay_leaf,salt_to_taste,",healthy,4.0,strongly_like,5.0,Train
003247.jpg,Rice,vegetarian,indian,indian,paneer_and_dal,home,"fried_cottage_cheese,ghee,lentils,milk,wheat_flour,green_chilli,turmeric_and_red_chilli_powder",healthy,4.0,strongly_like,5.0,Test
